AZOTENFOUI;"Matériel d’enfouissement de l’azote avec le semoir";"1 - Oui";"0 - Non"
GRUNITHA;"Dose de semis : Nombre d’unités (100 000 semences) à l’ha";
GRAINHA;"Dose de semis : Nombre de grains par ha";
PLANHA;"Densité de plantation en nombre de plants par ha";
CALIPLANT;"Calibre des plants en mm";
POIDSURFSAIS;"Dose de semis : Poids de semence par ha (kg/ha)";
GRAINM2;"Dose de semis : Nombre de grains par m2";
POIDSURF;"Dose de semis (kg/ha)";
DBLERG;"Existence d'une plantation en double rang pour la canne à sucre";"1 - Oui";"0 - Non"
MECA;"Existence d'une intervention mécanique sur la parcelle au cours de la campagne 2010-2011";"1 - Oui";"0 - Non"
MODCOUPE;"Mode de coupe des cannes à sucre";"1 - Manuel";"2 - Mécanisé"
MATCOUPE;"Matériel utilisé à la Réunion pour couper les cannes à sucre";"1 - Mini ou moto coupeuse";"2 - Coupeuse ""Péi""";"3 - Coupeuse tronçonneuse";"4 - Autres types de matériel"
BRULE;"Cannes à sucre brûlées intentionnellement : présence";"1 - Oui";"0 - Non"
MODCHARG;"Mode de chargement des cannes à sucre";"1 - Manuel";"2 - Mécanisé"
MATCHARG;"Matériel utilisé à la Réunion pour charger les cannes à sucre";"1 - Bell";"2 - Farmi";"3 - Chargement frontal";"4 - Coupeuse tronçonneuse";"5 - Autres types de matériel"
LABOUREUR;Labour;
SEMDIR;Semis-direct;
NBTOTPASS;"Nombre total de passages";
NBPASMEC;"Nombre de passages mécaniques";
PASSMECA;"Nombre de désherbages mécaniques";
SEMDAT;"Date dernier semis";
PERIODE;"Période de semis";"1 - Automne (avant 1er janvier, soit en 2010)";"2 - Printemps (1er janvier et après, soit en 2011)"
DLABOUR;"Date dernier labour";
RECDAT;"Date première récolte";
DEHMECA;"Existence de désherbage mécanique";"1 - Oui";"0 - Non"
FUMO;"Existence d'un apport de fumure organique sur la parcelle";"1 - Oui";"0 - Non"
TENAZOT;"Teneur en azote de la fumure organique épandue sur la parcelle";"0 - Non";"1 - Oui, par analyses et références techniques";"2 - Oui, par analyses (à la ferme ou en laboratoire)"
PESEPAND;"Fumure organique : Pesée de l'épandeur pour la parcelle";"0 - Non";"1 - Oui";"2 - Pas d'apport de fumier"
APPORTMIN;"Existence d'un apport de fumure minérale sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
MAGNE;"Existence d'un apport en magnésie sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
BORE;"Existence d'un apport en bore sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
MANGA;"Existence d'un apport en manganèse sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
CUI;"Existence d'un apport en cuivre sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
APFER;"Existence d'un apport en fer sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
ZN;"Existence d'un apport en zinc sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
ALGUE;"Existence d'un apport en crème d’algues sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
MOLY;"Existence d'un apport en molybdène sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
OLIGO;"Existence d'un apport en oligo-élément ou autre sur la parcelle au cours de la campagne";"1 - Oui";"0 - Non"
RAISFUMORG;"Prise en compte de la fumure organique pour calculer la dose d'azote minéral";"1 - Oui";"0 - Non"
DHFUMN;"Déterminant de la dose totale d'azote à apporter : dose moyenne habituelle";"1 - Oui";"0 - Non"
PCULTFUMN;"Déterminant de la dose totale d'azote à apporter : précédent cultural";"1 - Oui";"0 - Non"
RDTEFUMN;"Déterminant de la dose totale d'azote à apporter : hypothèse de rendement";"1 - Oui";"0 - Non"
RTHEOFUMN;"Déterminant de la dose totale d'azote à apporter : reliquats estimés";"1 - Oui";"0 - Non"
MESRFUMN;"Déterminant de la dose totale d'azote à apporter : reliquats mesurés sortie hiver sur l'exploitation";"1 - Oui";"0 - Non"
BILANFUMN;"Déterminant de la dose totale d'azote à apporter : utilisation d'un outil de calcul de bilan";"1 - Oui";"0 - Non"
TECHFUMN;"Déterminant de la dose totale d'azote à apporter : utilisation d'un calcul de bilan complet fait par un technicien externe";"1 - Oui";"0 - Non"
PESFUMN;"Déterminant de la dose totale d'azote à apporter : pesée en vert du colza";"1 - Oui";"0 - Non"
EXPORTFUMN;"Déterminant de la dose totale d'azote à apporter sur les cannes à sucre : l’exportation ou non des pailles";"1 - Oui";"0 - Non"
FUMNRAIS;"Raisonnement prioritaire pour la dose d’azote à apporter parmi les déterminants cochés « oui »";"1 - A partir de la dose moyenne habituelle sur cette culture";"2 - A partir d’une hypothèse de rendement";"3 - En tenant compte du précédent cultural";"4 - En tenant compte des reliquats estimés";"5 - En tenant compte des reliquats mesurés sortie hiver sur votre exploitation";"6 - En utilisant vous-même un outil de calcul de bilan";"7 - En utilisant un calcul de bilan complet fait par un technicien externe";"8 - Par une pesée en vert du colza (ESPECE = colza)";"9 - En tenant compte de l’exportation ou non des pailles (ESPECE = Canne à sucre)"
RAISENG;"Raisonnement prioritaire pour le type d’engrais utilisé pour les cannes à sucre parmi les choix cochés « oui »";"1 - Du prix";"2 - Des analyses de sol";"3 - Des conseils du technicien";"4 - Des conseils du vendeur";"5 - De l’expérience personnelle";"6 - Autres facteurs"
ENGPRIX;"Choix du type d’engrais pour les cannes à sucre : prise en compte du prix";"1 - Oui";"0 - Non"
ENGSOL;"Choix du type d’engrais pour les cannes à sucre : prise en compte des analyses de sol";"1 - Oui";"0 - Non"
ENGTECH;"Choix du type d’engrais pour les cannes à sucre : prise en compte des conseils du technicien";"1 - Oui";"0 - Non"
ENGVEND;"Choix du type d’engrais pour les cannes à sucre : prise en compte des conseils du vendeur";"1 - Oui";"0 - Non"
ENGEXP;"Choix du type d’engrais pour les cannes à sucre : prise en compte de l’expérience personnelle";"1 - Oui";"0 - Non"
ENGAUT;"Choix du type d’engrais pour les cannes à sucre : prise en compte d'autres facteurs";"1 - Oui";"0 - Non"
MODIFFUMN;"Existence d'une révision à la hausse ou à la baisse de la dose totale d’azote prévue";"1 - Oui";"0 - Non"
PILOTFUMN;"Existence d'une réévaluation de la dose totale d’azote avec des outils de pilotage de la fertilisation azotée";"1 - Oui";"0 - Non"
FUMSPE;"Existence d'un apport spécifique pour atteindre un objectif de teneur en protéines";"1 - Oui";"0 - Non"
CALCIQ;"Existence d'un apport calcique (apport de chaux, y compris boues chaulées) au cours de la campagne";"1 - Oui";"0 - Non"
CENDRE;"Existence d'un apport en cendres sur les cannes à sucre au cours de la campagne";"1 - Oui";"0 - Non"
PHYSIOL;"Existence d'un apport en physiolith sur les cannes à sucre au cours de la campagne";"1 - Oui";"0 - Non"
ORG2006;"Fumure, existence d'un apport organique au cours de la campagne 2005/2006";"1 - Oui";"0 - Non"
ORG2007;"Fumure, existence d'un apport organique au cours de la campagne 2006/2007";"1 - Oui";"0 - Non"
ORG2008;"Fumure, existence d'un apport organique au cours de la campagne 2007/2008";"1 - Oui";"0 - Non"
ORG2009;"Fumure, existence d'un apport organique au cours de la campagne 2008/2009";"1 - Oui";"0 - Non"
ORG2010;"Fumure, existence d'un apport organique au cours de la campagne 2009/2010";"1 - Oui";"0 - Non"
NMIN2006;"Fumure, existence d'un apport minéral azoté au cours de la campagne 2005/2006";"1 - Oui";"0 - Non"
NMIN2007;"Fumure, existence d'un apport minéral azoté au cours de la campagne 2006/2007";"1 - Oui";"0 - Non"
NMIN2008;"Fumure, existence d'un apport minéral azoté au cours de la campagne 2007/2008";"1 - Oui";"0 - Non"
NMIN2009;"Fumure, existence d'un apport minéral azoté au cours de la campagne 2008/2009";"1 - Oui";"0 - Non"
NMIN2010;"Fumure, existence d'un apport minéral azoté au cours de la campagne 2009/2010";"1 - Oui";"0 - Non"
PMIN2006;"Fumure, existence d'un apport minéral phosphaté au cours de la campagne 2005/2006";"1 - Oui";"0 - Non"
PMIN2007;"Fumure, existence d'un apport minéral phosphaté au cours de la campagne 2006/2007";"1 - Oui";"0 - Non"
PMIN2008;"Fumure, existence d'un apport minéral phosphaté au cours de la campagne 2007/2008";"1 - Oui";"0 - Non"
PMIN2009;"Fumure, existence d'un apport minéral phosphaté au cours de la campagne 2008/2009";"1 - Oui";"0 - Non"
PMIN2010;"Fumure, existence d'un apport minéral phosphaté au cours de la campagne 2009/2010";"1 - Oui";"0 - Non"
KMIN2006;"Fumure, existence d'un apport minéral potassique au cours de la campagne 2005/2006";"1 - Oui";"0 - Non"
KMIN2007;"Fumure, existence d'un apport minéral potassique au cours de la campagne 2006/2007";"1 - Oui";"0 - Non"
KMIN2008;"Fumure, existence d'un apport minéral potassique au cours de la campagne 2007/2008";"1 - Oui";"0 - Non"
KMIN2009;"Fumure, existence d'un apport minéral potassique au cours de la campagne 2008/2009";"1 - Oui";"0 - Non"
KMIN2010;"Fumure, existence d'un apport minéral potassique au cours de la campagne 2009/2010";"1 - Oui";"0 - Non"
CMIN2006;"Fumure, existence d'un apport en amendements calciques (calcium) au cours de la campagne 2005/2006";"1 - Oui";"0 - Non"
CMIN2007;"Fumure, existence d'un apport en amendements calciques (calcium) au cours de la campagne 2006/2007";"1 - Oui";"0 - Non"
CMIN2008;"Fumure, existence d'un apport en amendements calciques (calcium) au cours de la campagne 2007/2008";"1 - Oui";"0 - Non"
CMIN2009;"Fumure, existence d'un apport en amendements calciques (calcium) au cours de la campagne 2008/2009";"1 - Oui";"0 - Non"
CMIN2010;"Fumure, existence d'un apport en amendements calciques (calcium) au cours de la campagne 2009/2010";"1 - Oui";"0 - Non"
QNMIN2009;"Fumure, quantité d'azote apportée au cours de la campagne 2008/2009";
QNMIN2010;"Fumure, quantité d'azote apportée au cours de la campagne 2009/2010";
QPMIN2009;"Fumure, quantité de phosphate apportée au cours de la campagne 2008/2009";
QPMIN2010;"Fumure, quantité de phosphate apportée au cours de la campagne 2009/2010";
QKMIN2009;"Fumure, quantité de potasse apportée au cours de la campagne 2008/2009";
QKMIN2010;"Fumure, quantité de potasse apportée au cours de la campagne 2009/2010";
M2010;"Fumure, existence d'un apport en amendements de magnésium sur la parcelle de cannes à sucre au cours de la campagne 2009/2010";"1 - Oui";"0 - Non"
M2009;"Fumure, existence d'un apport en amendements de magnésium sur la parcelle de cannes à sucre au cours de la campagne 2008/2009";"1 - Oui";"0 - Non"
M2008;"Fumure, existence d'un apport en amendements de magnésium sur la parcelle de cannes à sucre au cours de la campagne 2007/2008";"1 - Oui";"0 - Non"
M2007;"Fumure, existence d'un apport en amendements de magnésium sur la parcelle de cannes à sucre au cours de la campagne 2006/2007";"1 - Oui";"0 - Non"
M2006;"Fumure, existence d'un apport en amendements de magnésium sur la parcelle de cannes à sucre au cours de la campagne 2005/2006";"1 - Oui";"0 - Non"
QNORGTOT;"Quantité d’azote organique totale en kg/ha, calculé sur la structure répétée FUMORG";
NBFUMO;"Nombre d’apports de fumure organique, calculée sur la structure répétée FUMORG";
NBENGN;"Nombre de passages d’apport d’engrais minéraux : azoté";
NBENGP;"Nombre de passages d’apport d’engrais minéraux : phosphore";
NBENGK;"Nombre de passages d’apport d’engrais minéraux : potasse";
NBENGS;"Nombre de passages d’apport d’engrais minéraux : soufre";
NBENGTOT;"Nombre total de passages d’apport d’engrais minéraux";
FNTOT;"Quantité d’azote (minérale et organique) totale";
FUMQNTOT;"Quantité d’azote minéral totale";
FUMQPTOT;"Quantité de phosphore minéral totale";
FUMQKTOT;"Quantité de potasse minérale totale";
FUMQSTOT;"Quantité de soufre minéral totale";
APPHYTO;"Existence d'un traitement phytosanitaire sur la parcelle depuis la récolte du précédent cultural jusqu’à la récolte actuelle";"1 - Oui";"0 - Non"
CHRYSO;"Nombre de passages obligatoires pour le traitement contre la chrysomèle, pour la campagne";
VERSB2011;"Existence de dégâts provoqués par des vers blancs sur la parcelle, en 2010/2011";"1 - Oui";"0 - Non";"8 - Ne sait pas"
VERSB2010;"Existence de dégâts provoqués par des vers blancs sur la parcelle, en 2009/2010";"1 - Oui";"0 - Non";"8 - Ne sait pas"
VERSB2009;"Existence de dégâts provoqués par des vers blancs sur la parcelle, en 2008/2009";"1 - Oui";"0 - Non";"8 - Ne sait pas"
PROPPULV;"Propriété du pulvérisateur le plus couramment utilisé pour les traitements phytosanitaires sur la parcelle";"1 - En CUMA";"3 - En entreprise"
AGEPULV;"Âge du pulvérisateur le plus couramment utilisé pour les traitements phytosanitaires sur la parcelle (nombre d'années)";
TYPEPULV;"Type de pulvérisateur le plus couramment utilisé pour les traitements phytosanitaires sur la parcelle";"1 - Pulvérisateur porté";"2 - Pulvérisateur traîné";"3 - Pulvérisateur automoteur"
CABINE;"Protection : existence d’une cabine sur le tracteur ou le pulvérisateur";"1 - Oui";"0 - Non"
TYPCAB;"Protection : Type de cabine sur le tracteur ou le pulvérisateur";"1 - Ouverte (ne concerne pas les pulvérisateurs automoteurs)";"2 - Fermée";"3 - Filtrée (filtre à charbon)";"4 - Filtrée et climatisée"
VERIFBUS;"Pulvérisateur le plus couramment utilisé pour les traitements phytosanitaires sur la parcelle : nombre de vérifications du débit des buses depuis 2006 (hors diagnostic obligatoire)";
ANTIDERIV;"Pulvérisateur le plus couramment utilisé pour les traitements phytosanitaires sur la parcelle : existence d’un dispositif antidérive (buses homologuées)";"1 - Oui";"0 - Non"
PROTECTCAB;"Protection du manipulateur : existence de précautions particulières";"0 - Jamais";"1 - Systématiquement";"2 - Occasionnellement"
TYPPROTECTCAB;"Protection du manipulateur : type de précautions particulières";"1 - Porter un équipement individuel";"2 - s'éloigner de la zone traitée";"3 - Avant de remonter, se laver les mains et si équipement le retirer";"4 - Autres"
PROTECT;"Protection du manipulateur : utilisation de l’équipement individuel approprié";"0 - Jamais";"1 - Systématiquement";"2 - Occasionnellement"
DUREETRAITH;"Durée moyenne (heures) de l’application d’un produit phytosanitaire sur cette parcelle (à l’ha)";
DUREETRAITMIN;"Durée moyenne (minutes) de l’application d’un produit phytosanitaire sur cette parcelle (à l’ha)";
CONNAISDEL;"Connaissance du délai de réentrée approprié pour les produits utilisés sur cette parcelle";"1 - Oui";"0 - Non"
RESPDEL;"Application du délai de réentrée sur cette parcelle";"1 - Oui";"0 - Non"
ADJPASTOT;"Traitements phytosanitaires : nombre de passages avec au moins un adjuvant";
AUTPASTOT;"Traitements phytosanitaires : nombre de passages avec au moins un autre traitement";
REGULTOT;"Traitements phytosanitaires : nombre de passages avec au moins un régulateur de croissance";
FONGITOT;"Traitements phytosanitaires : nombre de passages avec au moins un fongicide";
HERBITOT;"Traitements phytosanitaires : nombre de passages avec au moins un herbicide";
INSACTOT;"Traitements phytosanitaires : nombre de passages avec au moins un insecticide ou acaricide";
LIMACTOT;"Traitements phytosanitaires : nombre de passages avec au moins un anti-limaces";
RONPASTOT;"Traitements phytosanitaires : nombre de passages avec au moins un anti-rongeurs";
VIRUSTOT;"Traitements phytosanitaires : nombre de passages avec au moins un virucide";
PHYTOPASTOT;"Traitements phytosanitaires : nombre total de passages tous traitements";
NBADJTOT;"Traitements phytosanitaires : nombre de produits adjuvants";
NBAUTTOT;"Traitements phytosanitaires : nombre de produits autres traitements";
NBRACCERPA;"Traitements phytosanitaires : nombre de produits régulateurs de croissance";
NBFONTOT;"Traitements phytosanitaires : nombre de produits fongicides";
NBDEHTOT;"Traitements phytosanitaires : nombre de produits herbicides";
NBINSACTOT;"Traitements phytosanitaires : nombre de produits insecticides ou acaricides";
NBMOLTOT;"Traitements phytosanitaires : nombre de produits anti-limaces";
NBRONTOT;"Traitements phytosanitaires : nombre de produits anti-rongeurs";
NBVIRUSTOT;"Traitements phytosanitaires : nombre de produits virucides";
TRAITTOT;"Traitements phytosanitaires : nombre total de produits tous traitements";
RAISHHAB;"Traitements phytosanitaires : déclenchement des traitements herbicides sur la parcelle d’après vos pratiques habituelles";"1 - Oui";"0 - Non"
RAISHOBS;"Traitements phytosanitaires : déclenchement des traitements herbicides sur la parcelle d’après vos observations sur la parcelle en cours de culture";"1 - Oui";"0 - Non"
RAISHFOURN;"Traitements phytosanitaires : déclenchement des traitements herbicides sur la parcelle d’après les conseils des fournisseurs";"1 - Oui";"0 - Non"
RAISHINDEP;"Traitements phytosanitaires : déclenchement des traitements herbicides sur la parcelle d’après les recommandations d’organismes indépendants de la vente";"1 - Oui";"0 - Non"
RAISHEXP;"Traitements phytosanitaires : déclenchement des traitements herbicides sur la parcelle d’après votre expérience ou celle d’autres agriculteurs";"1 - Oui";"0 - Non"
RAISHPILOT;"Traitements phytosanitaires : déclenchement des traitements herbicides sur la parcelle grâce à vos propres outils de pilotage";"1 - Oui";"0 - Non"
RAISAHAB;"Traitements phytosanitaires : déclenchement des autres traitements phytosanitaires (hormis herbicides) sur la parcelle d’après vos pratiques habituelles";"1 - Oui";"0 - Non"
RAISAOBS;"Traitements phytosanitaires : déclenchement des autres traitements phytosanitaires (hormis herbicides) d’après les observations sur la parcelle en cours de culture";"1 - Oui";"0 - Non"
RAISABSV;"Traitements phytosanitaires : déclenchement des autres traitements phytosanitaires (hormis herbicides) sur la parcelle d’après les bulletins de santé du végétal";"1 - Oui";"0 - Non"
RAISAFOURN;"Traitements phytosanitaires : déclenchement des autres traitements phytosanitaires (hormis herbicides)  sur la parcelle d’après les conseils des fournisseurs";"1 - Oui";"0 - Non"
RAISAINDEP;"Traitements phytosanitaires : déclenchement des autres traitements phytosanitaires (hormis herbicides)  sur la parcelle d’après les recommandations d’organismes indépendants de la vente";"1 - Oui";"0 - Non"
RAISAEXP;"Traitements phytosanitaires : déclenchement des autres traitements phytosanitaires (hormis herbicides)  sur la parcelle d’après votre expérience ou celle d’autres agriculteurs";"1 - Oui";"0 - Non"
RAISAPILOT;"Traitements phytosanitaires : déclenchement des autres traitements phytosanitaires (hormis herbicides) sur la parcelle grâce à vos propres outils de pilotage";"1 - Oui";"0 - Non"
RAISH;"Traitements phytosanitaires : Raisonnement prioritaire pour les herbicides parmi ceux cochés « oui »";"1 - D'après vos pratiques habituelles";"2 - D'après vos observations sur la parcelle en cours de culture";"3 - D'après les bulletins de santé du végétal";"4 - D'après les conseils des fournisseurs";"5 - D'après les recommandations d'organismes indépendants de la vente";"6 - D'après votre expérience ou celle d'autres agriculteurs";"7 - Grâce à vos propres outils de pilotage"
RAISA;"Traitements phytosanitaires : Raisonnement prioritaire pour les autres traitements parmi ceux cochés « oui »";"1 - D'après vos pratiques habituelles";"2 - D'après vos observations sur la parcelle en cours de culture";"3 - D'après les bulletins de santé du végétal";"4 - D'après les conseils des fournisseurs";"5 - D'après les recommandations d'organismes indépendants de la vente";"6 - D'après votre expérience ou celle d'autres agriculteurs";"7 - Grâce à vos propres outils de pilotage"
PARCIRR;"Parcelle irriguée au cours de la campagne agricole : présence";"1 - Oui";"0 - Non"
IRRDATDEB;"Date première irrigation";
IRRDATFIN;"Date dernière irrigation";
IRRAVS;"Irrigation avant semis ou au semis : présence";"1 - Oui";"0 - Non"
NBPASAVS;"Irrigation : nombre de passages effectués sur la parcelle avant le semis ou au semis";
NBPASAPS;"Irrigation : nombre de passages effectués sur la parcelle après le semis";
MMEAU;"Irrigation : apport total sur la parcelle (en millimètres)";
MCUBEHA;"Irrigation : apport total en eau sur la parcelle (en m3/ha)";
ACCES;"Accès à l’eau d’irrigation";"1 - En individuel";"2 - En collectif"
PROV;"Provenance de la principale eau d’irrigation";"1 - Cours d'eau";"2 - Lac collinaire";"3 - Forage";"4 - Réseau"
TYPMAT;"Irrigation : type de matériel utilisé sur la parcelle";"1 - Pivot ou rampe mobile";"2 - Enrouleur";"3 - Goutte à goutte";"4 - Autres";"5 - Sprinkler"
COUPUR;"Pas d'irrigation pour cause de coupure d’eau";"1 - Oui";"0 - Non"
DURCOUPUR;"Durée de la coupure d’eau en jours";
CONNAPO;"Connaissance de l'apport total en eau sur la parcelle";"1 - Estimation";"2 - Relevé"
IRRNITR;"Nitrates dans l'eau d’irrigation : connaissance";"1 - Oui";"0 - Non"
IRRFUMN;"Nitrates dans l'eau d’irrigation : prise en compte pour gérer la fertilisation azotée";"1 - Oui";"0 - Non"
DECLIRRHAB;"Déclenchement de l'irrigation en fonction des usages courants";"1 - Oui";"0 - Non"
DECLIRROBS;"Déclenchement de l'irrigation après avoir observé votre parcelle";"1 - Oui";"0 - Non"
DECLIRRTECH;"Déclenchement de l'irrigation d’après les recommandations d’organismes techniques";"1 - Oui";"0 - Non"
DECLIRRPILOT;"Déclenchement de l'irrigation en utilisant des outils de pilotage de l’irrigation (tensiomètres, bilans hydriques)";"1 - Oui";"0 - Non"
DECLIRRIMP;"Déclenchement de l'irrigation en fonction des tours d’eau imposés";"1 - Oui";"0 - Non"
DECLIRR;"Raisonnement prioritaire pour le déclenchement de l’irrigation parmi ceux cochés « oui »";"1 - Des usages courants";"2 - Après avoir observé votre parcelle";"3 - D'après les recommandations d'organismes techniques";"4 - En utilisant des outils de pilotage de l'irrigation (tensiomètres, bilans hydriques";"5 - Des tous d'eau imposés"
PREXPLOIT;"Exploitation de la prairie sur la campagne 2010-2011";"1 - Oui";"0 - Non"
NBCOUPEP;"Exploitation de la prairie : Nombre de passages";
RDTF;"Exploitation de la prairie : Rendement Fauche";
RDTP;"Exploitation de la prairie : Rendement Pâture";
RDTTOT;"Exploitation de la prairie : Rendement total : Fauche + Pâture";
IFTH;"Indicateur de fréquence de traitement (IFT) herbicide";
IFTF;"Indicateur de fréquence de traitement (IFT) fongicide";
IFTI;"Indicateur de fréquence de traitement (IFT) insecticide et acaricide";
IFTC;"Indicateur de fréquence de traitement (IFT) substances de croissance";
IFTV;"Indicateur de fréquence de traitement (IFT) virucide";
IFTM;"Indicateur de fréquence de traitement (IFT) molluscicide";
IFTTOT;"Indicateur de fréquence de traitement (IFT) total (herbicides, fongicides, insecticides, autre)";
IFTA;"Indicateur de fréquence de traitement (IFT) autre (substances de croissance, virucide, mollusicide)";
IFTHH;"Indicateur de fréquence de traitement (IFT) hors herbicides (fongicides, insecticides, autres)";



